site,E,N,z_floor_ft,acc_ha,valley_grade_tan,ux,uy,vx,vy,crest_ft,nwl_ft,H_max_m,abut_L,abut_R,dam_len_m,fill_cfrd_Mm3,fill_rcc_Mm3,gross_Mm3,water_acre,water_out_acre,spill,abut_in_parcel,eff_cfrd,head_m
14,686626.0,4356138.0,3825.9688700277943,21.2448,0.21794252958225874,-0.8172009432361134,-0.5763528592572496,0.7682212795973759,-0.6401843996644799,4050.0,4030.0,68.28468841552831,370.0,152.0,522.0,1.0093611144327057,0.33040619584044195,0.7631407700195334,9.884215258686613,1.2137816337667162,False,True,0.7560631761096163,496.824
14,686626.0,4356138.0,3825.9688700277943,21.2448,0.21794252958225874,-0.8172009432361134,-0.5763528592572496,0.7682212795973759,-0.6401843996644799,4100.0,4080.0,83.52468841552832,404.0,316.0,720.0,2.0260858542537057,0.6487777061535521,1.7231448336201218,18.9460638078505,4.428128435891603,False,False,0.8504796724198196,512.0640000000001
15,686286.0,4356406.0,3459.7739522538463,21.1728,0.2343743017663087,-0.9911696262293404,-0.132600045401161,0.38461538461538464,-0.9230769230769231,3600.0,3580.0,42.740899353027544,72.0,72.0,144.0,0.1896361193870769,0.0638250662446194,0.14525522870410124,2.878283483329542,0.0,False,True,0.7659681561380861,359.66400000000004
15,686286.0,4356406.0,3459.7739522538463,21.1728,0.2343743017663087,-0.9911696262293404,-0.132600045401161,0.38461538461538464,-0.9230769230769231,3650.0,3630.0,57.98089935302755,96.0,96.0,192.0,0.4469721282953628,0.14485604878943098,0.39941678150488236,5.519345800450605,0.0,False,True,0.893605565582256,374.904
15,686286.0,4356406.0,3459.7739522538463,21.1728,0.2343743017663087,-0.9911696262293404,-0.132600045401161,0.38461538461538464,-0.9230769230769231,3700.0,3680.0,73.22089935302756,122.0,120.0,242.0,0.8633520711628698,0.27327654089042125,0.840119743530273,8.895793732817951,0.0,False,True,0.9730905520371259,390.144
15,686286.0,4356406.0,3459.7739522538463,21.1728,0.2343743017663087,-0.9911696262293404,-0.132600045401161,0.38461538461538464,-0.9230769230769231,3750.0,3730.0,88.46089935302757,154.0,148.0,302.0,1.4838097620479487,0.4619817437161483,1.5143026180146484,13.153913666260145,0.0,False,True,1.0205503810169125,405.384
16,686646.0,4356114.0,3847.0727592906583,20.472,0.22860185944919825,-0.7071067811865476,-0.7071067811865476,0.7071067811865476,-0.7071067811865476,3950.0,3930.0,31.372222968207325,62.0,66.0,128.0,0.0901378081264614,0.03188714313930283,0.04338342396289079,1.2375037503875639,0.0,False,True,0.4813010751495619,466.34400000000005
16,686646.0,4356114.0,3847.0727592906583,20.472,0.22860185944919825,-0.7071067811865476,-0.7071067811865476,0.7071067811865476,-0.7071067811865476,4000.0,3980.0,46.612222968207334,96.0,110.0,206.0,0.28140785507213245,0.09434943203339077,0.18842752261816473,3.858797636991254,0.05139791934517039,False,True,0.6695887098455928,481.584
16,686646.0,4356114.0,3847.0727592906583,20.472,0.22860185944919825,-0.7071067811865476,-0.7071067811865476,0.7071067811865476,-0.7071067811865476,4050.0,4030.0,61.85222296820734,136.0,150.0,286.0,0.6481657716659908,0.2103065536470213,0.5538298920380876,8.03389016226048,1.2137816337667162,False,True,0.8544571716808954,496.824
16,686646.0,4356114.0,3847.0727592906583,20.472,0.22860185944919825,-0.7071067811865476,-0.7071067811865476,0.7071067811865476,-0.7071067811865476,4100.0,4080.0,77.09222296820735,190.0,356.0,546.0,1.2999166499982715,0.4160818475691994,1.1898200164375032,12.738776625395307,4.0050840228198155,False,False,0.9153048516142056,512.0640000000001
17,686298.0,4356378.0,3476.0933333981247,20.312,0.17295252416935605,-0.9796977192661681,-0.20048037027267387,0.4472135954999579,-0.8944271909999159,3600.0,3580.0,37.766751980251456,62.0,60.0,122.0,0.12503950939166428,0.043395478407237224,0.0900450176025388,2.0756852043241887,0.0,False,True,0.7201325248365189,359.66400000000004
