station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
825,686215.3,4356323.3,3699,128.2,gravity,12703.90732172141,130.273620555834,4.0,-147.0,151.0,484.24097721172234,
835,686222.5,4356316.3,3697,128.9,gravity,12686.454103024274,130.85315675425295,4.0,-146.0,150.0,486.66126717008365,
845,686229.6,4356309.3,3696,129.1,gravity,12526.009344137477,131.08561355128973,4.0,-144.0,148.0,488.1558650746215,
855,686236.7,4356302.3,3697,129.0,gravity,12322.2334760211,131.12073237009008,4.0,-140.0,144.0,487.5780524940069,
865,686243.8,4356295.3,3698,128.7,gravity,12095.674185193362,130.72779121738836,4.0,-139.0,143.0,486.37519101167777,
875,686250.9,4356288.3,3699,128.2,gravity,11866.335807115247,130.2351397414809,4.0,-136.0,140.0,484.2972000198579,
885,686258.0,4356281.3,3700,128.0,gravity,11672.983137610141,129.90864640000245,4.0,-133.0,137.0,483.7547040553386,
895,686264.9,4356274.0,3700,128.0,gravity,11530.745725734581,130.27292854257144,4.0,-132.0,136.0,483.3714777385683,
905,686271.2,4356266.3,3700,128.1,gravity,11437.641301663507,129.54681992520773,4.0,-132.0,136.0,483.3282190553764,
915,686277.5,4356258.6,3700,128.0,gravity,11397.207014303605,129.87788834092407,4.0,-135.0,139.0,484.80971377812216,
925,686283.3,4356250.5,3701,127.8,gravity,11256.372771067034,130.13085928128658,4.0,-138.0,142.0,483.60084994678095,
935,686288.1,4356241.7,3699,128.3,gravity,10632.608917579255,130.1726217819371,4.0,-134.0,138.0,484.077148499897,
945,686292.8,4356232.9,3699,128.2,gravity,10099.81726052452,130.26342420137917,4.0,-125.0,129.0,484.04779049187323,
955,686297.6,4356224.2,3700,128.0,gravity,9806.057582766305,129.90342958076667,4.0,-122.0,126.0,483.20077888413084,
965,686303.1,4356215.8,3701,127.7,gravity,9525.414258995286,129.8560398559889,4.0,-119.0,123.0,482.6765586216934,
975,686308.8,4356207.6,3701,127.8,gravity,9059.586302405158,129.87117267132294,4.0,-114.0,118.0,482.289994357536,
985,686314.5,4356199.4,3701,127.7,gravity,8557.340289819116,129.74533017408407,4.0,-108.0,112.0,482.14944627272075,
995,686320.2,4356191.2,3701,127.6,gravity,8066.705496959488,129.77200699751393,4.0,-104.0,108.0,482.22602685545826,
1005,686325.8,4356183.0,3700,127.9,gravity,7600.986477489646,130.39232655702972,4.0,-100.0,104.0,483.06382140029905,
1015,686331.5,4356174.8,3698,128.5,gravity,7124.610456891281,131.21133159052556,4.0,-94.0,98.0,484.1211008121477,
1025,686337.2,4356166.6,3698,128.8,gravity,6661.97522135574,131.30924071958543,4.0,-90.0,94.0,485.53647905520074,
1035,686342.9,4356158.4,3696,129.2,gravity,6254.755618126895,132.48406265039762,4.0,-86.0,90.0,487.0590030473684,
1045,686348.6,4356150.2,3698,128.8,gravity,7061.333451533097,130.2126782262569,4.0,-104.0,108.0,485.0661427006262,
1050,686351.9,4356153.8,3699,128.3,gravity,5979.557509153163,130.72125183257617,4.0,-83.0,87.0,483.7147527323625,
1060,686353.9,4356163.6,3703,127.2,gravity,6058.828741265648,129.6826937347587,4.0,-81.0,85.0,480.1131755742365,
1070,686356.0,4356173.4,3702,127.3,gravity,6452.708966236893,129.38152153679584,4.0,-84.0,88.0,481.2851976289255,
1080,686358.1,4356183.1,3701,127.8,gravity,7049.973934220673,129.8822584242232,4.0,-90.0,94.0,483.1222223118664,
1090,686362.1,4356192.2,3701,127.8,gravity,7817.132173735784,129.82884942882515,4.0,-98.0,102.0,483.23275996674283,
1100,686366.8,4356201.0,3697,129.0,gravity,8336.20274094906,130.17542345101447,4.0,-103.0,107.0,487.2615155223257,
1110,686371.4,4356209.8,3697,129.1,gravity,8717.504293237738,130.84513779767326,4.0,-106.0,110.0,487.7617421097252,
1120,686376.1,4356218.7,3698,128.5,gravity,9184.968366650632,130.5047694387249,4.0,-111.0,115.0,485.3093035896527,
1129,686381.1,4356227.3,3701,127.8,gravity,9794.429391011594,130.18524831284412,4.0,-118.0,122.0,482.59383943409716,
1139,686386.9,4356235.4,3701,127.7,gravity,10331.932559769233,129.91870040073104,4.0,-126.0,130.0,482.0858348421348,
1149,686392.7,4356243.6,3700,128.0,gravity,11226.53664192701,130.44754024216422,4.0,-138.0,142.0,482.7447876783622,
1159,686399.8,4356250.3,3699,128.2,gravity,12564.806160275079,129.3547210672475,4.0,-161.0,165.0,486.02513491258014,
1169,686408.2,4356255.7,3701,127.9,gravity,11057.505592590958,129.4001040113701,4.0,-135.0,139.0,481.65620166991107,
1179,686417.3,4356258.9,3701,127.6,gravity,10096.153600530954,129.6315570832346,4.0,-117.0,121.0,481.5343796185748,
1189,686427.3,4356259.6,3702,127.3,gravity,9361.897346307805,129.91290947809352,4.0,-109.0,113.0,480.1190992406673,
1199,686437.0,4356258.8,3701,127.7,gravity,8702.381050855469,130.1048126151943,4.0,-103.0,107.0,483.0690940959016,
1209,686446.4,4356255.4,3701,127.7,gravity,8206.036136732524,129.87411114718748,4.0,-98.0,102.0,484.2652937457399,
1219,686455.8,4356252.1,3699,128.3,gravity,7846.028512000755,130.51655961896972,4.0,-96.0,100.0,484.2950757468468,
