station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
746,686414.4,4355941.5,4002,35.9,rcc,915.4063418886967,38.43776405871563,4.0,-37.0,41.0,114.02863519948914,
756,686424.4,4355941.5,3999,36.7,rcc,1050.3007428591839,37.99736560998031,4.0,-47.0,51.0,119.61371086676354,
764,686424.4,4355950.1,4002,36.0,rcc,890.4725005774935,38.27768691633696,4.0,-35.0,39.0,115.59874890145716,
774,686422.9,4355960.0,4003,35.6,rcc,1017.9910981249932,37.89921405565269,4.0,-38.0,42.0,114.39864608149196,
784,686422.5,4355969.8,4001,36.4,rcc,1215.9058593530713,38.26407180372598,4.0,-48.0,52.0,116.98374073720265,
794,686425.4,4355979.3,4000,36.4,rcc,1374.8742874962045,38.15523924989361,4.0,-56.0,60.0,117.24619172525149,
804,686429.3,4355988.4,4000,36.6,rcc,1528.5481637351834,39.12793580791754,4.0,-63.0,67.0,117.54170937225194,
814,686434.4,4355996.9,3999,36.8,rcc,1585.9637698254771,38.107962032202295,4.0,-70.0,74.0,120.23126655512806,
824,686440.7,4356004.5,4001,36.4,rcc,1438.5862260720046,38.48742215988523,4.0,-69.0,73.0,117.0306251903803,
834,686448.3,4356010.9,3999,36.9,rcc,1339.1049456020082,38.76336944530294,4.0,-60.0,64.0,119.59384148493405,
843,686455.9,4356017.4,3998,37.2,rcc,1341.0846610826693,39.17102313815235,4.0,-60.0,64.0,120.6035680768116,
853,686463.5,4356023.9,3999,36.7,rcc,1317.35943952072,38.419880238738415,4.0,-60.0,64.0,118.58631707216773,
863,686468.8,4356032.2,4001,36.4,rcc,1317.1011461685002,38.430170168407585,4.0,-60.0,64.0,117.63161952169435,
873,686473.0,4356041.1,4000,36.5,rcc,1298.3973124047052,37.59592746215344,4.0,-59.0,63.0,118.59674634453404,
883,686474.8,4356050.9,3999,36.7,rcc,1333.1327577841628,38.20670739209413,4.0,-60.0,64.0,119.16353625070224,
893,686476.6,4356060.7,4001,36.4,rcc,1343.3473389881756,38.01767223403726,4.0,-63.0,67.0,118.06547785571115,
903,686478.4,4356070.5,4001,36.2,rcc,1328.6655572493805,37.59580501195069,4.0,-64.0,68.0,117.82617796806403,
913,686480.1,4356080.3,4000,36.5,rcc,1333.5843718637761,37.96469383036151,4.0,-64.0,68.0,118.95845767815513,
923,686485.3,4356088.7,4000,36.5,rcc,1223.1172509160488,38.43445095542688,4.0,-57.0,61.0,118.91525782265171,
