station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
2798,686777.8,4356536.0,3903,66.3,rockfill,7397.1003759047,68.87270421846347,137.0,-66.0,203.0,5163.841222857119,
2808,686777.4,4356526.0,3901,66.9,rockfill,6982.078290043488,68.49010345432066,134.0,-66.0,200.0,4760.350424179793,
2818,686777.2,4356516.0,3910,64.1,rockfill,6491.8537593713445,64.45830166104656,132.0,-66.0,198.0,4298.509361111123,
2828,686776.9,4356506.0,3926,59.0,rockfill,6108.2448513656345,59.17681152706973,130.0,-65.0,195.0,3901.602202714499,
2838,686776.5,4356496.1,3943,53.9,rockfill,5713.4343412519875,54.25139624196527,128.0,-65.0,193.0,3578.0871499261802,
2848,686776.1,4356486.1,3950,51.9,rockfill,5405.781018463979,52.270041152834665,127.0,-67.0,194.0,3350.924320696756,
2858,686775.6,4356476.1,3954,50.7,rockfill,5209.684105089207,51.12034999872185,128.0,-67.0,195.0,3253.7245374030294,
2868,686775.1,4356466.1,3958,49.3,rockfill,5067.812635633772,49.830886008722246,131.0,-64.0,195.0,3268.858062334346,
2878,686774.7,4356456.2,3963,47.9,rockfill,5072.761453622481,48.9155105686084,136.0,-61.0,197.0,3407.0064771395714,
2888,686774.2,4356446.2,3965,47.2,rockfill,5243.077121020703,48.48473581079975,142.0,-59.0,201.0,3676.5781026354844,
2898,686773.8,4356436.2,3965,47.1,rockfill,5519.994402852335,48.45203249396832,147.0,-57.0,204.0,4017.5364163236086,
2908,686773.3,4356426.2,3964,47.4,rockfill,5826.827253458123,48.78883244444296,155.0,-57.0,212.0,4350.860800576992,
2918,686772.8,4356416.3,3962,48.0,rockfill,6040.039601399447,49.65877890042816,163.0,-56.0,219.0,4570.811253736425,
2928,686772.4,4356406.3,3960,48.7,rockfill,5884.59836786117,50.666639708412504,152.0,-57.0,209.0,4392.488884120878,
2938,686771.9,4356396.3,3955,50.4,rockfill,5737.470085623644,52.192943377182246,142.0,-58.0,200.0,4146.8901840015205,
2948,686771.4,4356386.4,3947,52.7,rockfill,5674.804685549621,54.417157689817714,135.0,-61.0,196.0,3920.247746619222,
2958,686771.0,4356376.4,3938,55.6,rockfill,5372.739846602117,57.08365321471865,127.0,-59.0,186.0,3546.33144631699,
2968,686770.5,4356366.4,3948,52.3,rockfill,4823.355745286872,53.199506938957256,120.0,-58.0,178.0,3054.896604589039,
2978,686770.1,4356356.4,3964,47.6,rockfill,4244.841844535333,48.20358008099561,113.0,-58.0,171.0,2579.184174527899,
2988,686769.6,4356346.5,3979,43.0,rockfill,3768.9368829984273,43.39286516122911,107.0,-59.0,166.0,2183.159483872064,
