station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
577,686023.5,4356431.5,3702,127.5,rockfill,77171.10344654873,129.7965471632965,160.0,-673.0,833.0,9095.645205182556,
587,686029.5,4356439.4,3701,127.7,rockfill,76793.36938704524,129.93726671235117,176.0,-677.0,853.0,9834.369884840527,
597,686035.5,4356447.4,3701,127.7,rockfill,57752.25022607115,130.25537572097392,137.0,-738.0,875.0,8700.151829621602,
606,686044.1,4356449.3,3701,127.6,rockfill,57142.142142561555,133.61018823659037,179.0,-447.0,626.0,10541.520158206968,
616,686053.3,4356445.8,3700,127.9,rockfill,54857.886381034376,160.70494412001722,239.0,-350.0,589.0,13254.485802698331,
626,686062.2,4356441.2,3699,128.4,rockfill,53191.96347091475,156.54254439698502,249.0,-340.0,589.0,13080.211084778595,
636,686071.0,4356436.5,3698,128.5,rockfill,51474.866511659246,153.16178820640425,231.0,-338.0,569.0,11988.370498149703,
646,686079.8,4356431.9,3698,128.6,rockfill,49849.11456730233,150.92178927152395,215.0,-336.0,551.0,11062.687745638736,
656,686088.7,4356427.3,3700,128.1,rockfill,48511.00625907752,150.28330906311794,194.0,-337.0,531.0,9929.4463146655,
666,686097.8,4356423.3,3700,127.9,rockfill,47923.95326259954,151.2698821630969,169.0,-341.0,510.0,8775.471750946597,
676,686107.3,4356420.2,3699,128.2,rockfill,47274.591220769114,151.2759679414968,155.0,-343.0,498.0,8112.715241379008,
686,686116.8,4356417.1,3700,128.0,rockfill,46091.28630310957,151.45692175832596,146.0,-339.0,485.0,7722.988958077711,
696,686126.3,4356413.9,3700,128.0,rockfill,44667.53525158693,151.11367365708338,141.0,-334.0,475.0,7499.5498726422275,
706,686135.5,4356410.3,3700,127.9,rockfill,41046.13403614462,144.4525501798537,148.0,-322.0,470.0,7621.125927019308,
716,686143.9,4356404.9,3702,127.3,rockfill,37816.95836247211,140.1540171543054,153.0,-316.0,469.0,7604.250641782598,
726,686152.3,4356399.6,3703,127.0,rockfill,36480.0930212079,138.39242639815052,142.0,-315.0,457.0,7252.183571753775,
736,686160.7,4356394.2,3701,127.6,rockfill,34638.39086071879,139.90604228763732,145.0,-264.0,409.0,7286.551591925332,
745,686167.9,4356387.5,3700,127.9,rockfill,33231.81539683648,144.00583860159213,168.0,-244.0,412.0,7696.533081188194,
755,686173.8,4356379.4,3702,127.4,rockfill,32231.54963810317,142.4631371128387,177.0,-237.0,414.0,7721.999559721127,
765,686179.6,4356371.3,3702,127.4,rockfill,31540.17586361878,143.27953151802603,164.0,-235.0,399.0,7329.255251037261,
775,686185.5,4356363.2,3701,127.6,rockfill,30905.337913313007,143.83333542133482,151.0,-233.0,384.0,7025.714933288439,
785,686191.4,4356355.2,3701,127.6,rockfill,30403.37792425596,143.60309450590148,138.0,-231.0,369.0,6816.4974143022555,
795,686197.2,4356347.1,3702,127.5,rockfill,29871.710685239603,139.99504096556007,123.0,-229.0,352.0,6673.881322099062,
805,686203.1,4356339.0,3701,127.7,rockfill,29414.99952996399,140.06704602391778,113.0,-227.0,340.0,6627.747268031143,
815,686209.0,4356330.9,3701,127.8,rockfill,29183.676315701858,140.31033949065204,113.0,-226.0,339.0,6612.0682539108075,
825,686215.3,4356323.3,3699,128.2,rockfill,29407.653294281372,140.54216637375043,113.0,-229.0,342.0,6614.055754565392,
835,686222.5,4356316.3,3697,128.9,rockfill,29378.803020169755,141.5158594561492,113.0,-229.0,342.0,6649.184904424947,
845,686229.6,4356309.3,3696,129.1,rockfill,28844.08658069625,140.75614922711497,113.0,-226.0,339.0,6678.035185857227,
855,686236.7,4356302.3,3697,129.0,rockfill,28245.07730142725,140.0838603293032,113.0,-223.0,336.0,6685.531797120788,
