station,E,N,z_ground_ft,H_axis,slope_us_deg,slope_ds_deg,rcc_area,rcc_toe_us,rcc_toe_ds,rcc_base,rcc_Hmax,rcc_us_wedge,rcc_closes,cfrd_area,cfrd_toe_us,cfrd_toe_ds,cfrd_base,cfrd_Hmax,cfrd_us_wedge,cfrd_closes,ecrd_area,ecrd_toe_us,ecrd_toe_ds,ecrd_base,ecrd_Hmax,ecrd_us_wedge,ecrd_closes,rockfill_area,rockfill_toe_us,rockfill_toe_ds,rockfill_base,rockfill_Hmax,rockfill_us_wedge,rockfill_closes
477.67423245425596,685997.2475025704,4356338.360928091,3701.5230754840736,127.55176659245444,23.49796923605664,30.243681623397258,13172.64533521963,4.0,-188.0,192.0,129.30051784135958,482.47601418616546,True,53685.0929572084,124.0,-498.0,622.0,130.45384605937852,7245.977725812404,True,82853.21257518917,360.0,-573.0,933.0,148.81160485987107,14498.462417682678,True,66212.55494199728,228.0,-533.0,761.0,130.45384605937852,8229.251385504673,True
487.65797397302885,685997.2984358497,4356348.344539688,3702.1598562458735,127.35767581625782,22.37231134803046,29.866629641220985,13134.406370619225,4.0,-189.0,193.0,129.09250112842415,481.4020643277429,True,53371.713166262736,134.0,-500.0,634.0,130.20536418050938,7423.371988661482,True,83841.68782202351,355.0,-581.0,936.0,147.67725987518054,15520.903710387465,True,66613.30781369955,272.0,-539.0,811.0,130.20536418050938,8925.062643363442,True
497.64171549180173,685997.349369129,4356358.328151285,3703.266060229363,127.02050484209008,20.95013891224428,29.608469174787523,13111.679791549897,4.0,-191.0,195.0,128.7197825364617,480.36743253798227,True,53241.96870299992,151.0,-503.0,654.0,129.83287401848884,7702.055461232872,True,84699.9111681279,349.0,-578.0,927.0,148.03348610708247,16457.095389599897,True,67390.95687527061,305.0,-545.0,850.0,129.83287401848884,9855.790040095146,True
507.6254570105746,685997.4003024084,4356368.311762881,3703.2613105381147,127.02195254798266,19.221287452851957,29.344747303897705,13130.000411545774,4.0,-195.0,199.0,128.58752905861184,480.62817266774414,True,53746.3324135537,176.0,-509.0,685.0,129.64315651773904,8154.199540886079,True,85865.83514535672,345.0,-575.0,920.0,147.79655770402348,17513.219876528132,True,68709.43680353904,314.0,-544.0,858.0,129.64315651773904,11002.495017116453,True
517.6091985302788,685997.4512356877,4356378.295374479,3701.524689782683,127.55127455423826,19.92200664769207,28.618829226946925,13247.446259762077,4.0,-203.0,207.0,128.98298477500612,482.79898893652785,True,56292.48168666175,151.0,-526.0,677.0,130.05162380065372,8003.384341709249,True,88754.12734462274,361.0,-594.0,955.0,147.97680260618938,16107.564319956247,True,70931.39548342468,261.0,-563.0,824.0,130.05162380065372,9669.906990100575,True
527.3725567589288,685999.8898179377,4356387.749287982,3700.951345812509,127.72602979634735,21.531130868456234,29.798916899251314,13053.018845192646,4.0,-193.0,197.0,129.22097738062098,483.5160530083981,True,59567.8787087548,127.0,-537.0,664.0,130.23144771418856,7659.714107682723,True,91363.39867791423,277.0,-679.0,956.0,173.411609513636,11210.569728030518,True,74549.99569106426,155.0,-607.0,762.0,141.536609513636,8447.183702228545,True
537.3562982773565,686004.0655855116,4356396.817808251,3701.8739863444125,127.44480896222308,21.23087026503963,30.899158790215022,13437.774391637857,4.0,-198.0,202.0,128.81562977654016,482.5442866508058,True,62652.42003918318,126.0,-578.0,704.0,129.88937693655316,7653.501736740627,True,97296.60061860131,246.0,-698.0,944.0,169.55692111123767,10634.208413187578,True,79441.38713575376,149.0,-640.0,789.0,136.29303222234876,8414.987968763027,True
547.3400397966789,686008.2413530856,4356405.886328521,3701.5797547148036,127.53449076292782,19.61613606434352,31.200681508988257,13663.999980572537,4.0,-202.0,206.0,129.0006721758416,482.8525973537219,True,63474.411448815845,135.0,-581.0,716.0,129.93260668740663,7880.394003511539,True,99137.52172435801,268.0,-697.0,965.0,166.54331166051008,11636.273076715599,True,80590.0887897183,169.0,-651.0,820.0,132.72386721606563,8799.36550805049,True
557.3237813160013,686012.4171206596,4356414.9548487915,3700.484085500749,127.86845073937161,18.261736277121365,31.145794929389456,13959.186779763873,4.0,-213.0,217.0,129.21702683291778,484.301689127067,True,64832.54475673121,138.0,-596.0,734.0,130.19999716643542,8061.96161326845,True,101552.52208838475,260.0,-698.0,958.0,162.97832957482728,11755.738708474535,True,83169.62535322964,171.0,-655.0,826.0,133.16370844357664,9018.578805339659,True
567.2509412610582,686017.5021491948,4356423.48074988,3700.8976813920626,127.74238671169928,18.125843590978285,29.90777023324726,13454.84363737989,4.0,-209.0,213.0,129.15379272857376,483.78755028386854,True,61523.567390053904,133.0,-608.0,741.0,130.08868883345417,8044.099523073493,True,98445.0274612304,227.0,-722.0,949.0,148.99924712551228,11015.1279261946,True,79991.79856631634,157.0,-663.0,820.0,131.561234191935,8893.878167907795,True
